0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,instruments
-0.3291620988316071,-0.38437975805387437,-0.6860060368731002,0.11163563751369421,-0.6886316335804377,0.49851807694709827,-0.6841074267544855,0.44866065750399575,-0.8632925393754403,-0.47138806740411443,-0.5853829208241546,0.4729623889369312,-0.22929171668667458,-1.0,-0.02980245419543892,-0.8274144670760775,-0.23312130741796844,-0.0192028187088511,0.7532000612547698,0.04146832207996787,0.33070972571720325,0.48377811427398254,0.745779482488417,0.43708888788707,0.9022175347370055,0.6964594039572054,0.6848286871693985,0.43371168741727373,0.3572202974153984,0.16278414214271342,0.2914790796803194,0.09350079333154482,0.09580346854463667,-0.20781127664490417,-0.008223190097997768,-0.413513273072288,0.04962341067824588,-0.5308209402079653,-0.094692780322256,-0.6201130376671725,0.6855917804318141,0.6000861117074536,0.7075335829338708,0.5518657530047892,0.807612110124303,0.8537907101995321,0.7100543754010473,0.8217253473759252,0.4171666951202073,0.5242065931715496,0.3553563685624405,0.3897063086905088,0.3279705415201858,0.3997101252411228,0.15224252644483416,0.08639044455677136,0.02652724498537684,-0.047702874314861976,-0.10724013086301143,0.0148731305372376,bass
-0.2807598824802089,-0.3394166096952054,-0.6023068547907214,0.31282372815662907,-0.6449374043372629,0.4468211407344609,-0.6061776061776062,0.5441574277276984,-0.8846202099458519,-0.5653519123985139,-0.622806790203447,0.3208476326670191,-0.07563025210084029,-1.0,0.009893975757101714,-0.8266366627038805,-0.23695019789213378,-0.05162986394235358,0.7575451498020911,0.04683250164612329,0.3513152724273275,0.5338485797229537,0.767507686069623,0.5002622614290408,0.9420867517392596,0.7228182519327824,0.7095778998571663,0.45643562459895826,0.36355486216628363,0.18137209543153077,0.29291068060189734,0.04632715730771175,0.09027311472734878,-0.2645526583111477,-0.01493032306438083,-0.4685588278653169,0.04064502317572044,-0.5894597620933323,-0.11098053072970282,-0.6790205546009742,0.7347430997641187,0.6051217594160359,0.7438576745023329,0.5316826639705252,0.7871341080947474,0.8572777508830536,0.7421140882140153,0.9103871174715801,0.4464788203287523,0.5504143008384912,0.39013513909050335,0.43900851796825435,0.3274491985629697,0.39023402942893726,0.2737960683368994,0.2440587352283634,0.0947909271629021,0.017147115832935045,-0.012240270203884074,-0.11759965707501718,bass
-0.3395595766427142,-0.39369789013307965,-0.6450831391924661,0.1405076019372713,-0.6269691699375127,0.6299248669586508,-0.6273563479445832,0.5519959539998185,-0.8955292259780553,-0.5627864097191372,-0.408371128676947,0.8001412158947794,0.3380736910148674,-1.0,0.01113491786506926,-0.8755153199964938,-0.332260069544686,-0.11349498355364529,0.6730534130947169,-0.0611762862391505,0.23733956507242993,0.40747871315017425,0.6879134644046073,0.39653510000231806,0.8696504898519317,0.7062967065836394,0.6922351797792433,0.5043871464072927,0.3956433893737237,0.2843186055265827,0.34591423795154164,0.24030077960575702,0.15519613058373105,-0.05832899175725603,0.04008353077754029,-0.26989533842140023,0.0873352521701092,-0.4446179591907752,-0.06289300930676445,-0.5014582637226034,0.7917362026281543,0.7511942919884551,0.8272143903838728,0.7222158703204071,0.6611355233995386,0.7301383392664373,0.6632916896691898,0.8584732806720401,0.43532443773902196,0.5439759793424124,0.25118946429378536,0.37393099942377406,0.031302320742656486,0.03696098918790258,-0.0005791769005943914,-0.028969390810913875,-0.04489392938594461,-0.10632329753296321,-0.03556879271865343,-0.10958765317135621,bass
-0.3198215992532176,-0.39010985410009913,-0.645501458423704,0.15319062761400826,-0.631659913851537,0.6186862315189703,-0.6272995684760392,0.5442058570509192,-0.8913145214619029,-0.48607252014010716,-0.48798755993261644,0.6684957959697946,0.784873949579832,-1.0,0.020073846356211344,-0.8519064918889168,-0.342689603577251,-0.14277389574940103,0.6651241546982889,-0.05734375997983099,0.24444034751634136,0.4316321175245903,0.7022782493590526,0.42403962436522336,0.8957193605477005,0.7181862716863869,0.7149434724334313,0.5078460588581664,0.40964811018921476,0.287983520820706,0.35508456374061076,0.22842588016189813,0.15630635193431014,-0.06660836071139198,0.03217295608028653,-0.2750181811815128,0.07863598021305537,-0.4553214308372937,-0.06768637425652221,-0.5125716444211713,0.794233754851517,0.74293215644612,0.8806865968379384,0.7685483430873825,0.6234245402876881,0.6518489808429151,0.6356362904885278,0.832971811824281,0.4791690189686153,0.6146638936619941,0.2406502055763115,0.32465674341121,0.08492623178879816,0.17319523171167517,0.029738624625953003,-0.023153412777205507,-0.10187192185642169,-0.15045506664685626,-0.0035970640500875284,-0.061975381861828494,bass
-0.23009287233508147,-0.3340051885713389,-0.6083381707003928,0.26401297114615385,-0.5764471198104367,0.5926514451014251,-0.5693561208267092,0.5931269370955188,-0.8117319734895486,-0.1418772403962385,-0.38704159647531433,0.7644470428351893,-0.5818091942659417,-1.0,0.0055823526563176795,-0.7861976977446289,-0.14287704862171624,0.10007775953607534,0.8377991597596842,0.21926419360072802,0.43706910407936095,0.7218351944906136,0.8097358952276094,0.67066363374809,0.966554247567412,0.8934770173360014,0.7191054309872287,0.5735372090436028,0.3746360342331575,0.23148173745693668,0.3014399729008585,0.07905253614316798,0.08063685909173379,-0.26474572913585015,-0.04244615506884575,-0.5118510395450987,0.002320850169536662,-0.718451133242807,-0.15733922844343246,-0.7523932485130573,0.7250049808413269,0.7104750513955964,0.8753771112640206,0.8492128079514905,0.6218397879517361,0.6959682741526378,0.6985413907029081,0.959214699976547,0.6087784076835538,0.8257398497254513,0.5359149660080837,0.6610329757503954,0.47382008993219404,0.6213552680971595,0.38254793648353635,0.43861749045764675,0.3692041450743947,0.47583405891971364,0.12576227639093157,0.14010747875941498,bass
-0.25972501234500833,-0.2724125592573641,-0.593329469667246,0.2563656837752857,-0.6531776494178158,0.429312422243892,-0.6136157165568931,0.5039947522496369,-0.8275626927330967,-0.2011112563645424,-0.634391602954516,0.3651933934859386,-0.5267010029818378,-1.0,-0.041205963913622856,-0.7755809299140143,-0.17179792658318271,0.07374450787153175,0.8129855788983379,0.17846486766686342,0.4164865451224552,0.6418619679367992,0.7977061289723869,0.5709601151276338,0.9599524971836935,0.8052297839806783,0.7259223305861217,0.5547247196116531,0.390036461629665,0.27636867285863165,0.3274493004346169,0.13438128167640917,0.11464031886834736,-0.22260224047313548,-0.012243472521118404,-0.48818078714840074,0.025117991363999947,-0.7015170090971452,-0.14351846688012077,-0.7600774729934018,0.6547750245958204,0.5703659923151903,0.9194080904884365,0.7761723938068539,0.673796846300639,0.6824367781836511,0.5792895575318489,0.7681729698667636,0.5544628999776481,0.7511823534957112,0.4216306753744544,0.5182253419215734,0.4647651886362779,0.6236398604901616,0.2936359638396642,0.33277089757185907,0.32455003877893956,0.4560466383631203,0.19383385064068026,0.2889056587628507,bass
-0.21402509700093097,-0.32645646623608227,-0.5756947653184947,0.28601064776274643,-0.6185780048993782,0.4798866695056363,-0.578440835793777,0.5462930167701066,-0.8066611445506365,-0.04367151437041872,-0.5380588311520021,0.5168653096494249,-0.45978391356542614,-1.0,0.017010550708247196,-0.7929824972372795,-0.1722208363708293,0.05881308090580162,0.8165280370088566,0.1744216096092075,0.4163295828324374,0.6690742278995201,0.7939549836161514,0.5989160839901626,0.9504892501129841,0.7753390571740149,0.7006105954616499,0.4997151712874579,0.35517043790974656,0.18340450326474889,0.28794229668077237,0.053709818192238634,0.06600415504102652,-0.2923754044723461,-0.05652173456636875,-0.5520600661479914,-0.017417780749460793,-0.7615313026467376,-0.19197272733648296,-0.7830199341653671,0.5265272828360363,0.38023530086272084,0.9634946150296598,0.8196916608949563,0.7583241550388584,0.7648444677077595,0.517242102996302,0.6719952669472196,0.5713365401797303,0.7664388728363905,0.3709445656457713,0.3976763320607113,0.5318177032775651,0.6798436222180773,0.48552392906742337,0.5393381885188613,0.297064952035378,0.3800610266487172,0.31584327380841104,0.41961762849790984,bass
-0.15642739019083418,-0.1297213828512911,-0.5756263899749255,0.23305102095986063,-0.5984780117638525,0.5709204127270273,-0.5831535316829435,0.5851048766131677,-0.8192671518079243,-0.17855383689951043,-0.39536089153816256,0.8044453900631638,-0.4836279339321935,-1.0,0.021561829485774675,-0.8441228013222073,-0.32105048373316614,-0.08901334326305443,0.68138671746911,-0.038329481847015456,0.23690934158627797,0.40642276492951157,0.6613233785979964,0.3306094880001549,0.8364760350589819,0.5041998574763493,0.6425763917309015,0.3440216229016353,0.33176281016800335,0.10754360112004391,0.2845887734453424,0.03587171211300544,0.07156519707250925,-0.1772964939969679,-0.04015827912476666,-0.4957456034102222,0.0029235823120872806,-0.7166317643522804,-0.1622364780769042,-0.7684760748461699,0.271863521660611,0.029246045142467203,0.9424703269390201,0.8671902245234704,0.7852138260007457,0.8619634773110367,0.2114394891429145,0.24356782667186416,0.3506377216896585,0.49029208871541163,0.25426830857725585,0.30949100125326523,0.38056804185917426,0.4607583410040377,0.46708944553812903,0.5108348295329319,-0.004838003760278542,-0.04718947210736402,0.09469938500552,0.1983281730277202,bass
-0.17430977946221948,-0.19182136755541612,-0.5660244927628733,0.23462948097294545,-0.5665125854347052,0.6238401609752953,-0.5628832614126732,0.61006809501876,-0.8204583276781793,-0.2314525423422742,-0.33513023195542313,0.874642755225298,-0.27119938884644756,-1.0,0.008016899171379155,-0.7960580522831096,-0.2596460398338052,-0.02411502208615879,0.7322845893823349,0.05497486316335487,0.31026418015903057,0.5154223798356776,0.7153663257492572,0.4828644488144733,0.8908994344481062,0.6668165211181276,0.684223412220623,0.4278595423276692,0.3505305796045246,0.15005917641009892,0.2818907580404504,0.05206450944387386,0.06253717776504175,-0.22637939810678254,-0.05626148882456339,-0.5022166377717735,-0.016147154517426404,-0.686352187993835,-0.1835225127013368,-0.7135892460257311,0.4169190536533901,0.2513773472392393,0.930830390024569,0.8897498400551813,0.8191910587308864,0.9436794108661499,0.3991362980990084,0.44806768678982944,0.30308454266682133,0.4330799447554716,0.30824614552754953,0.38469372709569694,0.23872174847826055,0.2949484686706709,0.47797164063335734,0.5474509047708844,0.32791588990129994,0.3890692517964016,0.02769117802582466,0.10520898764569053,bass
-0.10878231715186604,-0.23078972312243895,-0.5594747289332488,0.2518890552913322,-0.4810111081626378,0.7146906664738901,-0.4874801271860095,0.6413832506198598,-0.80827952099706,0.002391244732086406,-0.28298561617208773,0.851210736334898,0.3380736910148674,-1.0,0.036601238338333175,-0.7482622423901227,-0.10727877115522644,0.1457721742667628,0.8569169472598652,0.27002065765805106,0.4471337157807871,0.7634549109376425,0.8036789039638903,0.6242641627253751,0.9293951562006149,0.6886687013408226,0.644027899152221,0.36302869511878,0.25888021598876054,0.02606792816220649,0.14765404152513217,-0.08702822054310577,-0.10101169059536225,-0.10339710530859891,-0.1886572819772956,-0.32820099789825485,-0.11817007718398247,-0.5293845837339243,-0.259680410661891,-0.6613907125558807,0.2688230105953304,0.06529622068952934,0.873050945885905,0.8630808144284408,0.8185004514477066,0.9866468591362414,0.5292383216101523,0.6316751403240202,0.5612432761604027,0.73659916613632,0.6765017244689745,0.8259991944739753,0.3503506662467706,0.38793777621342995,0.5980168930411809,0.6572917607657851,0.5872633089181027,0.7055657021368089,0.2017617857262763,0.14658398431849662,bass
-0.1078373776475412,-0.19884991025430532,-0.5584571924568579,0.2770506423955994,-0.47665774536854666,0.7001723647556344,-0.48080853963206904,0.6331564418260589,-0.842167194994071,-0.21829625350348192,-0.2796423480627187,0.8330557277483979,-0.18319327731092427,-1.0,0.07250450020549293,-0.755096764132658,-0.1198908695461709,0.11204898947020525,0.8561792594932668,0.2598443977893423,0.46962092114272025,0.794434337843807,0.8299111175753472,0.7089462247993636,0.9747023962105056,0.800843676192323,0.6874754220052226,0.4736699709107244,0.27759082204220353,0.08514404931273223,0.14699845124388217,-0.09361271464835008,-0.10741186308505984,-0.25259083118723746,-0.21128442588382554,-0.5353896481474087,-0.15654652650781603,-0.7482655365711801,-0.31743912557641857,-0.7758200789998471,0.260700465781766,0.04769714958797544,0.8198335642038816,0.7478833225797803,0.8267958863586482,0.9557024657048849,0.6114586805974853,0.7488691879043059,0.5097898997171526,0.6323382730053859,0.7302968854865448,0.8476168403102988,0.5638333764504052,0.652152454960419,0.48548229216679906,0.46641089373045785,0.6353779755653882,0.7214203339680949,0.4949701197850788,0.5406138548344506,bass
-0.11574982002274203,-0.18804382704525469,-0.5532178013426966,0.27330120910067923,-0.4988937269771715,0.6539930102235227,-0.49699068816715886,0.6249647969707393,-0.8165317671242515,-0.03802188785779537,-0.29055332383050425,0.8707419576323048,-0.45978391356542614,-1.0,0.07660722510873708,-0.8011020582290772,-0.16053159707864084,0.06139125606473228,0.8227116733363989,0.18544766614811992,0.4167524288427472,0.7163383525912033,0.7910130041800785,0.6168364828420736,0.9203705628929263,0.688672354221787,0.6364113867452662,0.35284045318444557,0.22941324926423562,-0.006049814791330599,0.10414090407269153,-0.1558632954432695,-0.14413042581762997,-0.31195367103997107,-0.24337822180176188,-0.542318691672983,-0.1898793793334122,-0.6570371994448057,-0.35895659222709686,-0.6798031743937254,0.19084649802306597,-0.039018214342074975,0.7165508072005659,0.5881805219424228,0.7982620124454842,0.8770395406206863,0.6418354288875883,0.7752501940823378,0.32074958677507154,0.34044163254370896,0.6837944925879877,0.7807578895678855,0.6209741778723094,0.7397671195399984,0.19201004223861656,0.03790162081107451,0.527512685354043,0.561431937199941,0.5462410559196779,0.6087579119853099,bass
